TIPO_DATO;LOTE;COD_DIST;DISTRITO;COD_BARRIO;BARRIO;DIRECCION COMPLETA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;TIPO_NUMERO;NUMERO;UTM_X;UTM_Y;LATITUD;LONGITUD;DIRECCIÓN COMPLETA AMPLIADA;MÁS INFORMACIÓN
CONTENEDOR DE ROPA;02;04;SALAMANCA;043;FUENTE DEL BERRO;PASEO DEL MARQUES DE ZAFRA, 37;PASEO;DEL;MARQUES DE ZAFRA;Número;37;443682,1763;4475216,046;40,4256726;-3,66390913;PASEO DEL MARQUES DE ZAFRA, 37;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;CALLE DE JULIO CAMBA, 15;CALLE;DE;JULIO CAMBA;Número;15;443642,4;4475960,9;40,43237994;-3,66444404;CALLE DE JULIO CAMBA, 15;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;AVENIDA DE LOS TOREROS, 4;AVENIDA;DE LOS;TOREROS;Número;4;443090,1523;4475899,164;40,43178619;-3,67094898;AVENIDA DE LOS TOREROS, 4;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;CALLE DE FERRER DEL RIO, 30;CALLE;DE;FERRER DEL RIO;Número;30;443107,9424;4476306,026;40,43545263;-3,67077567;CALLE DE FERRER DEL RIO, 30;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;CALLE DE BRESCIA, 15;CALLE;DE;BRESCIA;Número;15;443850,91;4476526,59;40,43749007;-3,66203589;CALLE DE BRESCIA, 15;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;AVENIDA DE BRUSELAS, 63;AVENIDA;DE;BRUSELAS;Número;63;443731,6282;4476852,903;40,4404216;-3,66347111;AVENIDA DE BRUSELAS, 63;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;045;LISTA;CALLE DEL GENERAL DIAZ PORLIER, 97;CALLE;DEL;GENERAL DIAZ PORLIER;Número;97;442629,3088;4476178,59;40,43427174;-3,67640704;CALLE DEL GENERAL DIAZ PORLIER, 97;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;045;LISTA;CALLE DE PADILLA, 82;CALLE;DE;PADILLA;Número;82;442941,98;4475773,27;40,43064192;-3,67268447;CALLE DE PADILLA, 82;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;201;SIMANCAS;CALLE DE ALCALA, 494;CALLE;DE;ALCALA;Número;494;446645,8777;4476808,065;40,44020977;-3,62910689;CALLE DE ALCALA, 494 Supercor;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;207;CANILLEJAS;CALLE DE LA ESFINGE, 33;CALLE;DE LA;ESFINGE;Número;33;448344,2627;4477215,392;40,44398646;-3,60911518;"CALLE DE LA ESFINGE, 33 Centro de Mayores ""Esfinge""";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;205;ROSAS;AVENIDA DE GUADALAJARA 126;AVENIDA;DE;GUADALAJARA;Número;126;448448,8758;4474994,194;40,42398304;-3,6077015;AVENIDA DE GUADALAJARA 126;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;121;ORCASITAS;CALLE DE CESTONA, 5;CALLE;DE;CESTONA;Número;5;439406,1;4469384,6;40,37283969;-3,71375955;"CALLE DE CESTONA, 5 Escuela Municipal De Música ""Maestro Barbieri""";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;126;ZOFIO;CALLE DE RICARDO BELTRAN Y ROZPIDE, 73;CALLE;DE;RICARDO BELTRAN Y ROZPIDE;Número;73;439494,6322;4469682,751;40,37553203;-3,71274507;"CALLE DE RICARDO BELTRAN Y ROZPIDE, 73 Centro Deportivo Municipal ""Orcasitas""";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;122;ORCASUR;CALLE DE ALBUÑUELAS, 36;CALLE;DE;ALBUÑUELAS;Número;36;440704,439;4468598,145;40,36584825;-3,69839385;CALLE DE ALBUÑUELAS, 36;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;123;SAN FERMIN;CALLE DE LA SILVINA, 28;CALLE;DE LA;SILVINA;Número;28;441399,3103;4468528,971;40,36527422;-3,69020374;CALLE DE LA SILVINA, 28;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;124;ALMENDRALES;CAMINO DE PERALES, 2;CAMINO;DE;PERALES;Número;2;440954,5173;4470531,657;40,38328414;-3,69562769;CAMINO DE PERALES, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;125;MOSCARDO;CALLE DE ANDRES ARTEAGA 5;CALLE;DE;ANDRES ARTEAGA;Número;5;440074,218;4471110,534;40,38843612;-3,7060524;"CALLE DE ANDRES ARTEAGA 5 Centro Deportivo Municipal ""Moscardó""";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;127;PRADOLONGO;CALLE DEL CRISTO DE LA VICTORIA, 245;CALLE;DEL;CRISTO DE LA VICTORIA;Número;245;439761,232;4470053,657;40,37889265;-3,70963984;CALLE DEL CRISTO DE LA VICTORIA, 245 Punto Limpio Fijo;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;121;ORCASITAS;CALLE DEL CENSO, 4;CALLE;DEL;CENSO;Número;4;440116,2384;4468921,923;40,36872298;-3,70535169;CALLE DEL CENSO, 4;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;121;ORCASITAS;CALLE   GRAN AVENIDA, 33;CALLE; ;GRAN AVENIDA;Número;33;440054,6951;4469026,718;40,3696626;-3,70608639;CALLE   GRAN AVENIDA, 33;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;19;VICALVARO;191;CASCO HISTORICO DE VICALVARO;CALLE DE LA SEPIOLITA, 6;CALLE;DE LA;SEPIOLITA;Número;6;449192,0677;4473084,367;40,40682377;-3,59878842;CALLE DE LA SEPIOLITA, 6 Punto Limpio Fijo;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;18;VILLA DE VALLECAS;182;SANTA EUGENIA;CALLE DEL MONTE DE MONTJUICH 19;CALLE;DEL;MONTE DE MONTJUICH;Número;19;447867,9329;4470205,239;40,38080479;-3,61415726;CALLE DEL MONTE DE MONTJUICH 19;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;171;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;CALLE DE BASCUÑUELOS, 3;CALLE;DE;BASCUÑUELOS;Número;3;439665,0178;4465591,008;40,3386837;-3,71035114;CALLE DE BASCUÑUELOS, 3 Punto Limpio Fijo;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;172;SAN CRISTOBAL;CALLE DE BENIMAMET, 137;CALLE;DE;BENIMAMET;Número;137;441892,4902;4466407,867;40,34620055;-3,68420224;"CALLE DE BENIMAMET, 137 Centro Deportivo Municipal ""Raúl González""";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;171;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;CALLE   TRANSVERSAL SEGUNDA, 4;CALLE; ;TRANSVERSAL SEGUNDA;Número;4;440908,1892;4465076,94;40,33414162;-3,69566819;"CALLE   TRANSVERSAL SEGUNDA, 4 Instalación Deportiva Básica ""Colonia Marconi""";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;175;ANGELES;CALLE DE LA HERMANDAD DE DONANTES DE SANGRE, 7;CALLE;DE LA;HERMANDAD DE DONANTES DE SANGRE;Número;7;440487,031;4467417,194;40,35519409;-3,70084416;"CALLE DE LA HERMANDAD DE DONANTES DE SANGRE, 7 Instalación Deportiva Básica ""Euskalduna""";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;032;ADELFAS;CALLE DE LUIS MITJANS 52;CALLE;DE;LUIS MITJANS;Número;41;443177,1582;4472742,179;40,40335233;-3,66964124;CALLE DE LUIS MITJANS 52;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;175;ANGELES;CALLE DE LA DEL MANOJO DE ROSAS, 35;CALLE;DE;LA DEL MANOJO DE ROSAS;Número;35;440782,8241;4467901,368;40,35957686;-3,69740599;CALLE DE LA DEL MANOJO DE ROSAS, 35;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;175;ANGELES;CALLE DE LA PICARA MOLINERA, 1;CALLE;DE;LA PICARA MOLINERA;Número;1;440475,2562;4467796,885;40,35861372;-3,70101824;CALLE DE LA PICARA MOLINERA, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;012;EMBAJADORES;CALLE DE ATOCHA, 108;CALLE;DE;ATOCHA;Número;108;441119,4523;4473474,094;40,40980282;-3,69395679;CALLE DE ATOCHA, 108;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;014;JUSTICIA;COSTANILLA DE LOS CAPUCHINOS, 1;COSTANILLA;DE LOS;CAPUCHINOS;Número;1;440650,2055;4474762,095;40,42137243;-3,69960703;COSTANILLA DE LOS CAPUCHINOS, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;076;VALLEHERMOSO;AVENIDA DEL VALLE, 7;AVENIDA;DEL;VALLE;Número;7;439344,1148;4477272,735;40,44389515;-3,71524152;AVENIDA DEL VALLE, 7;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;06;TETUAN;063;CASTILLEJOS;CALLE DEL PENSAMIENTO, 1;CALLE;DE;SOR ANGELA DE LA CRUZ;Número;17;441020,1185;4478999,835;40,4595742;-3,69564026;CALLE DEL PENSAMIENTO, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;102;PUERTA DEL ANGEL;CALLE DEL TURACO 4;CALLE;DEL;TURACO;Número;4;437754,4328;4473114,272;40,40631657;-3,73357818;CALLE DEL TURACO 4;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;107;AGUILAS;AVENIDA DE LAS AGUILAS, 54;AVENIDA;DE;LAS AGUILAS;Número;42;433871,7052;4470507,656;40,38253591;-3,77906243;AVENIDA DE LAS AGUILAS, 54;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;107;AGUILAS;CALLE VIRGEN DEL CAMINO, 9;CALLE;DE;VIRGEN DEL CAMINO;Número;9;435254,3658;4469805,176;40,37631626;-3,76270321;CALLE VIRGEN DEL CAMINO, 9;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;107;AGUILAS;CALLE DEL ARO, 17;CALLE;DEL;ARO;Número;17;434482,6468;4471205,172;40,38886766;-3,77193723;CALLE DEL ARO, 17;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;104;ALUCHE;CALLE DE CAMARENA, 87;CALLE;DE;CAMARENA;Número;87;435867,9734;4471709,076;40,39351483;-3,75566717;CALLE DE CAMARENA, 87;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;103;LUCERO;CALLE DE LA DUQUESA DE PARCENT, 96;CALLE;DE LA;DUQUESA DE PARCENT;Número;96;436323,8722;4471958,302;40,39579494;-3,75032067;CALLE DE LA DUQUESA DE PARCENT, 96;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;104;ALUCHE;CALLE DE OCAÑA, 49;CALLE;DE;OCAÑA;Número;29;435878,1641;4470765,101;40,3850119;-3,75545207;CALLE DE OCAÑA, 49;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;105;CAMPAMENTO;CARRETERA DE CARABANCHEL A ARAVACA, 7;CARRETERA;DE;CARABANCHEL A ARAVACA;Número;7;434430,811;4471833,966;40,39452799;-3,77261266;CARRETERA DE CARABANCHEL A ARAVACA, 7;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;105;CAMPAMENTO;CALLE DE GALICIA, 50;CALLE;DE;GALICIA;Número;50;434428,6839;4472316,654;40,39887605;-3,77268742;CALLE DE GALICIA, 50;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;105;CAMPAMENTO;CALLE DE CARPESA, 6;CALLE;DE;CARPESA;Número;6;434561,5051;4471896,287;40,39509968;-3,7710792;CALLE DE CARPESA, 6;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;103;LUCERO;CALLE DE LA RUEZA 13;CALLE;DE;CEBREROS;Número;97;436181,5196;4472800,809;40,40337369;-3,75208239;CALLE DE LA RUEZA 13;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;09;MONCLOA-ARAVACA;092;ARGÜELLES;CALLE DE FERRAZ 100;CALLE;DE;FERRAZ;Número;100;438749,5163;4475864,044;40,43116151;-3,72211659;CALLE DE FERRAZ 100;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;09;MONCLOA-ARAVACA;093;CIUDAD UNIVERSITARIA;CALLE DE JUAN MONTALVO, 33;CALLE;DE;JUAN MONTALVO;Número;33;439478,8455;4477596,601;40,44682249;-3,71368378;CALLE DE JUAN MONTALVO, 33;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;09;MONCLOA-ARAVACA;094;VALDEZARZA;CALLE DE EMERENCIANA ZURILLA, 4;CALLE;DE;EMERENCIANA ZURILLA;Número;4;439414,0552;4479635,676;40,46518655;-3,71464235;CALLE DE EMERENCIANA ZURILLA, 4;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;09;MONCLOA-ARAVACA;094;VALDEZARZA;CALLE DE SAN GERARDO, 11;CALLE;DE;SAN GERARDO;Número;11;438828,1728;4479865,772;40,4672164;-3,7215748;CALLE DE SAN GERARDO, 11;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;09;MONCLOA-ARAVACA;095;VALDEMARIN;CALLE DE LA SALLE 8;CALLE;DE;LA SALLE;Número;8;433800,9919;4479784,844;40,46610201;-3,78086129;CALLE DE LA SALLE 8;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;09;MONCLOA-ARAVACA;097;ARAVACA;RONDA DE LA BUGANVILLA DEL REY, 24;RONDA;DE LA;BUGANVILLA DEL REY;Número;24;435085,2017;4478645,062;40,45593588;-3,7655979;RONDA DE LA BUGANVILLA DEL REY, 24;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;09;MONCLOA-ARAVACA;097;ARAVACA;CALLE DE LA GOLONDRINA 102;AVENIDA;DE LA;GOLONDRINA;Número;102;433422,0408;4477935,45;40,44941194;-3,78513691;CALLE DE LA GOLONDRINA 102;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;09;MONCLOA-ARAVACA;096;EL PLANTIO;CALLE DE ALVARO CABALLERO 33;CALLE;DE;ALVARO CABALLERO;Número;33;429085,0482;4480673,407;40,47371712;-3,83658287;CALLE DE ALVARO CABALLERO 33;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;09;MONCLOA-ARAVACA;096;EL PLANTIO;AVENIDA DE LAS VASCONGADAS, 3;AVENIDA;DE LAS;VASCONGADAS;Número;3;430185,8764;4480602,389;40,47317064;-3,82358988;AVENIDA DE LAS VASCONGADAS, 3;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;09;MONCLOA-ARAVACA;091;CASA DE CAMPO;PASEO DE LA FLORIDA 25;PASEO;DE LA;FLORIDA;Número;25;438723,4566;4474852,397;40,42204625;-3,72232629;PASEO DE LA FLORIDA 25;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;09;MONCLOA-ARAVACA;091;CASA DE CAMPO;AVENIDA DE VALLADOLID 3;AVENIDA;DE;VALLADOLID;Número;3;438341,5222;4475288,138;40,42594337;-3,72687044;AVENIDA DE VALLADOLID 3;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;09;MONCLOA-ARAVACA;091;CASA DE CAMPO;PASEO DEL COMANDANTE FORTEA, 45;PASEO;DEL;COMANDANTE FORTEA;Número;45;437888,355;4475424,737;40,4271402;-3,7322256;PASEO DEL COMANDANTE FORTEA, 45;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;08;FUENCARRAL-EL PARDO;083;PEÑAGRANDE;CALLE DE LOS RISCOS DE POLANCO, 3;CALLE;DE LOS;RISCOS DE POLANCO;Número;3;438743,092;4481828,53;40,48489133;-3,72276791;CALLE DE LOS RISCOS DE POLANCO, 3;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;08;FUENCARRAL-EL PARDO;083;PEÑAGRANDE;CALLE DE GABRIELA MISTRAL, 8;CALLE;DE;GABRIELA MISTRAL;Número;8;437485,8323;4481273,622;40,47979884;-3,7375464;CALLE DE GABRIELA MISTRAL, 8;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;035;LOS JERONIMOS;CALLE DE ALFONSO XI, 1;CALLE;DE;ALFONSO XI;Número;1;441519,4285;4474373,414;40,41793254;-3,68932572;CALLE DE ALFONSO XI, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;166;VALDEFUENTES;AVENIDA DE JUAN ANTONIO SAMARANCH, 29;AVENIDA;DE;JUAN ANTONIO SAMARANCH;Número;29;447872,3073;4481844,02;40,48565427;-3,61506033;AVENIDA DE JUAN ANTONIO SAMARANCH, 29;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;166;VALDEFUENTES;AVENIDA DE JUAN ANTONIO SAMARANCH, 130;AVENIDA;DE;JUAN ANTONIO SAMARANCH;Número;130;447208,8379;4482796,457;40,49419238;-3,62296758;AVENIDA DE JUAN ANTONIO SAMARANCH, 130;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;166;VALDEFUENTES;CALLE DE FINA DE CALDERON, 44;CALLE;DE;FINA DE CALDERON;Número;44;447639,8335;4483068,353;40,49666906;-3,61790432;CALLE DE FINA DE CALDERON, 44;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;166;VALDEFUENTES;CALLE DE FELIX CANDELA 66;CALLE;DE;FELIX CANDELA;Número;66;448016,7473;4483081,415;40,49681042;-3,61345766;CALLE DE FELIX CANDELA 66;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;208;EL SALVADOR;AVENIDA DEL VEINTICINCO DE SEPTIEMBRE, 7;AVENIDA;DEL;VEINTICINCO DE SEPTIEMBRE;Número;7;446955,8108;4477365,088;40,44524758;-3,62549914;AVENIDA DEL VEINTICINCO DE SEPTIEMBRE, 7;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;126;ZOFIO;CALLE DE RICARDO BELTRAN Y ROZPIDE, 12;CALLE;DE;RICARDO BELTRAN Y ROZPIDE;Número;12;439074,6993;4470244,494;40,3805619;-3,71774515;CALLE DE RICARDO BELTRAN Y ROZPIDE, 12;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;11;CARABANCHEL;116;BUENAVISTA;AVENIDA DE CARABANCHEL ALTO, 134;AVENIDA;DE;CARABANCHEL ALTO;Número;134;435999,695;4468438,672;40,36406376;-3,75378679;AVENIDA DE CARABANCHEL ALTO, 134;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;174;LOS ROSALES;CALLE DE PILAR LORENGAR, 1;CALLE;DE;PILAR LORENGAR;Número;1;441673,8882;4467252,635;40,35379548;-3,68685326;CALLE DE PILAR LORENGAR, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;11;CARABANCHEL;117;ABRANTES;CALLE DE ANTONIO ROMERO, 4;CALLE;DE;ANTONIO ROMERO;Número;4;438014,5122;4469536,776;40,37410825;-3,73016516;CALLE DE ANTONIO ROMERO, 4;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;08;FUENCARRAL-EL PARDO;084;PILAR;CALLE DE RIBADAVIA, 10;CALLE;DE;RIBADAVIA;Número;10;439987,3859;4480448,725;40,47255242;-3,70795702;CALLE DE RIBADAVIA, 10;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;11;CARABANCHEL;113;SAN ISIDRO;CALLE DEL ALCAUDON, 39;CALLE;DEL;ALCAUDON;Número;39;437658,688;4471824,619;40,39469165;-3,73458017;CALLE DEL ALCAUDON, 39;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;09;MONCLOA-ARAVACA;094;VALDEZARZA;CALLE DEL ALCALDE MARTIN DE ALZAGA, 2;CALLE;DEL;ALCALDE MARTIN DE ALZAGA;Número;2;439219,2181;4479390,181;40,46296081;-3,71691687;CALLE DEL ALCALDE MARTIN DE ALZAGA, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
