TIPO_DATO;DIRECCIÓN_COMPLETA;DIRECCIÓN_AUXILIAR;CLASE_VIAL;NOMBRE_VIAL;TIPO_NÚMERO;NÚMERO;COD_DISTRITO;DISTRITO;UTMX;UTMY;LATITUD;LONGITUD;DÍA_SEMANA;TURNO;HORA_INICIO;HORA_FINAL;URL GOOGLE MAPS;RESIDUOS ADMISIBLES
PUNTO LIMPIO MOVIL;CALLE ALBERICIA;INTERSECCION CON CALLE ARCOS DEL JALON;CALLE;ALBERICIA;NUMERO;s/n;20;SAN BLAS-CANILLEJAS;447785,795;4475053,342;40,42447465;-3,615522535;JUEVES;TARDE;14:30;16:30;https://goo.gl/maps/ZKEAEq3yTgUSYaKE7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE BOLTAÑA, 20;NULL;CALLE;BOLTAÑA;NUMERO;20;20;SAN BLAS-CANILLEJAS;447977,19;4477307,564;40,44479404;-3,613450944;SABADO;MAÑANA;10:00;12:00;https://goo.gl/maps/SunPAWQn8AxwcuVS8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE CARPINTERIA;INTERSECCION CON CALLE AMPOSTA;CALLE;CARPINTERIA;NUMERO;s/n;20;SAN BLAS-CANILLEJAS;447187,1298;4475180,249;40,42558013;-3,622589994;MIERCOLES;TARDE;14:30;16:30;https://goo.gl/maps/zFWgjL6EKq6jBums7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE CASTILLO DE UCLES;INTERSECCION CON CALLE CASTILLO DE SIMANCAS Y FRENTE A CALLE YUNCOS, 1;CALLE;CASTILLO DE UCLES;NUMERO;s/n;20;SAN BLAS-CANILLEJAS;447136,022;4475688,594;40,43015635;-3,623234722;MIERCOLES;MAÑANA;10:00;12:00;https://goo.gl/maps/pSf69wL4WKj8nGtr7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE HERMANOS GARCIA NOBLEJAS, 1;NULL;AVENIDA;HERMANOS GARCIA NOBLEJAS;NUMERO;1;20;SAN BLAS-CANILLEJAS;445922,76;4476537,04;40,43772165;-3,637609719;MIERCOLES;MAÑANA;07:45;09:45;https://www.google.com/maps;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE NICOLASA GOMEZ;FRENTE AL NUMERO 80;CALLE;NICOLASA GOMEZ;NUMERO;s/n;20;SAN BLAS-CANILLEJAS;448113,1754;4476603,524;40,43846013;-3,611789994;SABADO;MAÑANA;12:15;14:15;https://goo.gl/maps/t2jY1Lp6vSx2Gs9k6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE SOFIA;INTERSECCION CON CALLE BELGICA, 205;CALLE;SOFIA;NUMERO;s/n;20;SAN BLAS-CANILLEJAS;448969,6145;4475577,508;40,42927013;-3,601609994;JUEVES;TARDE;19:00;21:00;https://goo.gl/maps/nXovtMEN6bjRCi3M9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE TAMPICO, 79;NULL;CALLE;TAMPICO;NUMERO;79;20;SAN BLAS-CANILLEJAS;446094,48;4477316,37;40,44475344;-3,635651261;SABADO;MAÑANA;07:45;09:45;https://goo.gl/maps/RX4jX781uARmG7d2A;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA LOGROÑO, 160-162;NULL;AVENIDA;LOGROÑO ;NUMERO;160-162;21;BARAJAS;450664,16;4480634,97;40,47493317;-3,582026531;JUEVES;TARDE;16:45;18:45;https://goo.gl/maps/wMWqxJJe5LyTCP3u5;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE BABILONIA, 33;NULL;CALLE;BABILONIA;NUMERO;33;21;BARAJAS;450420,08;4479808,83;40,46747627;-3,584841288;JUEVES;TARDE;19:00;21:00;https://goo.gl/maps/5rFXeMMG7ps6wKAg8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE BAHIA DE CADIZ, 32;NULL;CALLE;BAHIA DE CADIZ;NUMERO;32;21;BARAJAS;449612,88;4479406,74;40,46380544;-3,594330551;JUEVES;TARDE;19:00;21:00;https://goo.gl/maps/UuPdvyEu8QoVbnVg6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE PLAYA DE ZARAUZ, 1;NULL;CALLE;PLAYA DE ZARAUZ;NUMERO;1;21;BARAJAS;449780,61;4480454,48;40,47325425;-3,592435163;JUEVES;TARDE;16:45;18:45;https://goo.gl/maps/pBjeZCN4ihNSBakEA;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE PRADOLUENGO, 243;NULL;CALLE;PRADOLUENGO;NUMERO;243;21;BARAJAS;450648,62;4478009,91;40,45128409;-3,582005708;MARTES;MAÑANA;07:45;09:45;https://goo.gl/maps/r6jSq1NP6mWufRXU9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE RIBERA DEL SENA, 21;NULL;CALLE;RIBERA DEL SENA;NUMERO;21;21;BARAJAS;447632,56;4479217,25;40,46197595;-3,617672094;JUEVES;MAÑANA;10:00;12:00;https://goo.gl/maps/Z9K2MKmaFGtoWtSm6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE RIOJA, 27;NULL;CALLE;RIOJA;NUMERO;27;21;BARAJAS;450374,7;4478971,54;40,45993074;-3,585311084;MARTES;MAÑANA;12:15;14:15;https://goo.gl/maps/1t9zjPPhqbdAKqxV8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;PASEO ALAMEDA DE OSUNA, 50;NULL;PASEO;ALAMEDA DE OSUNA, ;NUMERO;50;21;BARAJAS;449316,5;4478388,17;40,45461153;-3,597744925;JUEVES;TARDE;14:30;16:30;https://goo.gl/maps/ExmFAxqYELKTLphG7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;PLAZA MAYOR DE BARAJAS, 19;NULL;PLAZA;MAYOR DE BARAJAS;NUMERO;19;21;BARAJAS;451060,238;4480473,346;40,47350059;-3,57734166;MARTES;TARDE;14:30;16:30;https://goo.gl/maps/yEKbmnSKNGTU8wJC9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;PLAZA NAVIO, 1;NULL;PLAZA;NAVIO;NUMERO;1;21;BARAJAS;450116,691;4478506,263;40,45572379;-3,588317484;MARTES;MAÑANA;10:00;12:00;https://goo.gl/maps/hVhTWsaHN4wYwH7N9;http://run.gob.es/PuntoMOVILResiduos
